city,area_code,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,churn,phone_num
West Palm Beach,561,82,no,no,0,101,93,17.17,155.6,104,13.23,304.4,93,13.7,0,0,7413
West Palm Beach,561,82,no,no,0,143.7,116,24.43,170.7,99,14.51,287.7,95,12.95,1,0,6658
West Palm Beach,561,82,no,yes,29,163.8,77,27.85,134.9,112,11.47,79.3,95,3.57,2,0,9983
West Palm Beach,561,83,no,no,0,159.3,104,27.08,202.3,98,17.2,229,73,10.31,2,0,4297
West Palm Beach,561,83,no,yes,30,272.5,105,46.33,253,83,21.51,180.8,123,8.14,3,0,6074
West Palm Beach,561,84,no,yes,35,207.5,138,35.28,201,116,17.09,164.5,107,7.4,4,0,8665
West Palm Beach,561,84,no,yes,42,214.3,112,36.43,188.2,107,16,333.5,117,15.01,0,0,5552
West Palm Beach,561,85,no,no,0,96.7,97,16.44,193.8,95,16.47,171.7,88,7.73,2,0,3974
West Palm Beach,561,85,no,no,0,127.9,107,21.74,271.2,124,23.05,202.2,76,9.1,0,0,4232
West Palm Beach,561,85,no,yes,37,229.6,123,39.03,132.3,90,11.25,211.9,76,9.54,2,0,9210
West Palm Beach,561,86,no,no,0,83.8,121,14.25,240.2,96,20.42,158.6,108,7.14,1,0,6852
West Palm Beach,561,86,no,no,0,136.4,104,23.19,202.5,110,17.21,230.7,86,10.38,3,0,7138
West Palm Beach,561,86,no,no,0,226.3,88,38.47,223,107,18.96,255.6,92,11.5,4,0,2789
West Palm Beach,561,86,no,yes,32,70.9,163,12.05,166.7,121,14.17,244.9,105,11.02,3,0,2381
West Palm Beach,561,86,no,yes,39,261.2,122,44.4,214.2,101,18.21,154.9,101,6.97,2,0,4084
West Palm Beach,561,86,no,yes,41,119,101,20.23,230,134,19.55,236.9,58,10.66,0,0,2808
West Palm Beach,561,87,no,no,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,1,0,3101
West Palm Beach,561,88,no,no,0,61.9,78,10.52,262.6,114,22.32,212.5,110,9.56,3,0,4274
West Palm Beach,561,88,no,no,0,172.8,81,29.38,193.4,90,16.44,89.6,107,4.03,2,0,9844
West Palm Beach,561,88,yes,yes,25,288.5,114,49.05,203.4,74,17.29,228.4,117,10.28,1,0,4870
West Palm Beach,561,90,no,no,0,125.4,158,21.32,269.1,83,22.87,238.6,103,10.74,1,0,8069
West Palm Beach,561,90,no,no,0,157.9,72,26.84,234,93,19.89,210,86,9.45,2,0,1730
West Palm Beach,561,90,no,no,0,198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,2,0,9068
West Palm Beach,561,90,no,no,0,207.2,121,35.22,292.5,104,24.86,226.3,103,10.18,2,0,2825
West Palm Beach,561,91,yes,no,0,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,1,0,9383
West Palm Beach,561,91,yes,yes,24,93.5,112,15.9,183.4,128,15.59,240.7,133,10.83,0,0,9855
West Palm Beach,561,92,no,no,0,201.9,74,34.32,226.8,119,19.28,217.5,80,9.79,3,0,9566
West Palm Beach,561,92,no,no,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,1,0,7470
West Palm Beach,561,93,no,no,0,179.3,93,30.48,178.6,98,15.18,225.2,131,10.13,3,0,9345
West Palm Beach,561,94,no,no,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,1,0,8805
West Palm Beach,561,94,no,no,0,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,2,0,9015
West Palm Beach,561,95,no,no,0,134.4,104,22.85,152.4,95,12.95,236.5,80,10.64,1,0,7511
West Palm Beach,561,95,no,no,0,135,99,22.95,183.6,106,15.61,245.3,102,11.04,1,0,7594
West Palm Beach,561,95,no,no,0,142.5,109,24.23,176.1,107,14.97,189.6,88,8.53,2,0,3018
West Palm Beach,561,95,no,no,0,156.6,88,26.62,247.6,75,21.05,192.3,115,8.65,3,0,8006
West Palm Beach,561,95,no,no,0,175.2,91,29.78,244.4,109,20.77,75.8,95,3.41,1,0,8019
West Palm Beach,561,95,no,yes,32,247,109,41.99,125.6,91,10.68,226.5,90,10.19,3,0,2220
West Palm Beach,561,96,no,no,0,98.2,100,16.69,307.2,88,26.11,182.5,120,8.21,2,0,5990
West Palm Beach,561,96,no,no,0,173.9,111,29.56,287.4,105,24.43,204.8,91,9.22,1,0,9369
West Palm Beach,561,97,no,no,0,144.2,91,24.51,226.7,137,19.27,144.6,72,6.51,3,0,6384
West Palm Beach,561,97,no,yes,32,168.4,129,28.63,225.9,97,19.2,191.8,95,8.63,0,0,4749
West Palm Beach,561,99,no,yes,19,87.7,103,14.91,223,86,18.96,182.3,112,8.2,2,0,2747
West Palm Beach,561,99,yes,yes,39,126.8,94,21.56,293.6,115,24.96,174.1,91,7.83,0,0,3685
West Palm Beach,561,100,no,no,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,1,0,1552
West Palm Beach,561,100,no,no,0,210.9,85,35.85,329.3,69,27.99,127.1,78,5.72,4,0,9478
West Palm Beach,561,100,no,no,0,247.8,117,42.13,130,95,11.05,134.3,125,6.04,1,0,4277
West Palm Beach,561,101,no,yes,21,238,88,40.46,209.6,84,17.82,233,95,10.49,2,0,4244
West Palm Beach,561,101,no,yes,33,200.1,108,34.02,188.9,122,16.06,205.1,90,9.23,0,0,8695
West Palm Beach,561,102,no,no,0,103.1,70,17.53,275,129,23.38,141.1,92,6.35,1,0,9018
West Palm Beach,561,102,no,no,0,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,4,0,3078
West Palm Beach,561,103,no,no,0,70.9,134,12.05,134.5,112,11.43,168.8,164,7.6,2,0,7528
West Palm Beach,561,103,no,no,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,3,0,7278
West Palm Beach,561,104,no,no,0,183.6,133,31.21,120.7,98,10.26,215.1,112,9.68,1,0,3917
West Palm Beach,561,105,no,yes,21,147,112,24.99,197.3,43,16.77,267.4,93,12.03,2,0,4448
West Palm Beach,561,105,no,yes,27,141.2,96,24,167.7,94,14.25,274.4,101,12.35,1,0,7500
West Palm Beach,561,106,no,no,0,128.6,83,21.86,134,114,11.39,210.6,113,9.48,0,0,3167
West Palm Beach,561,106,no,no,0,207.9,91,35.34,172,109,14.62,191.8,143,8.63,4,0,2153
West Palm Beach,561,106,no,no,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,1,0,8928
West Palm Beach,561,107,no,yes,27,283.4,104,48.18,224.1,152,19.05,241.3,63,10.86,2,0,2662
West Palm Beach,561,107,no,yes,30,198.9,87,33.81,207,90,17.6,159.8,76,7.19,3,0,6282
West Palm Beach,561,107,no,yes,36,96.3,83,16.37,179.6,91,15.27,166.3,121,7.48,1,0,9612
West Palm Beach,561,108,no,no,0,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,3,0,6333
West Palm Beach,561,108,no,yes,15,165.1,85,28.07,267,93,22.7,250.7,114,11.28,1,0,1127
West Palm Beach,561,108,no,yes,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,0,0,8615
West Palm Beach,561,108,no,yes,41,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,0,0,1012
West Palm Beach,561,109,no,no,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,3,0,4294
West Palm Beach,561,109,no,yes,29,111.2,90,18.9,263.5,98,22.4,224.7,128,10.11,6,1,6588
West Palm Beach,561,110,no,yes,40,202.6,103,34.44,118.8,128,10.1,234.9,98,10.57,2,0,4078
West Palm Beach,561,112,no,no,0,167.8,88,28.53,247.9,81,21.07,155.1,108,6.98,0,0,5813
West Palm Beach,561,112,no,no,0,170.4,103,28.97,200.2,71,17.02,258.3,100,11.62,1,0,5702
West Palm Beach,561,114,no,yes,4,141.3,96,24.02,230.4,88,19.58,223.7,85,10.07,3,0,9425
West Palm Beach,561,115,no,no,0,206.2,113,35.05,176.4,102,14.99,297.1,119,13.37,1,0,6525
West Palm Beach,561,115,no,yes,14,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,2,0,7370
West Palm Beach,561,115,yes,no,0,180,119,30.6,198.8,126,16.9,217.1,70,9.77,1,0,2442
West Palm Beach,561,116,no,no,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,0,0,3769
West Palm Beach,561,116,no,yes,35,200.4,104,34.07,272.8,89,23.19,214.5,100,9.65,1,0,2439
West Palm Beach,561,117,no,no,0,181.5,95,30.86,205.1,88,17.43,204,82,9.18,2,0,8078
West Palm Beach,561,119,no,no,0,176.8,90,30.06,224.7,81,19.1,204.6,77,9.21,1,0,5338
West Palm Beach,561,120,no,yes,43,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,1,0,2579
West Palm Beach,561,120,yes,no,0,179.9,72,30.58,170,98,14.45,190.6,89,8.58,-1,1,7611
West Palm Beach,561,121,no,no,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,1,0,2468
West Palm Beach,561,121,no,no,0,215.6,74,36.65,192.9,98,16.4,144,103,6.48,5,0,3857
West Palm Beach,561,121,no,yes,44,116,85,19.72,150.1,120,12.76,246.8,98,11.11,1,0,2369
West Palm Beach,561,122,no,no,0,119.3,93,20.28,223.9,103,19.03,211.9,122,9.54,2,0,7385
West Palm Beach,561,122,no,no,0,136.7,115,23.24,243.1,137,20.66,188.9,110,8.5,0,0,6535
West Palm Beach,561,122,no,no,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,3,0,6833
West Palm Beach,561,122,no,yes,30,230.1,108,39.12,287.6,76,24.45,177.1,85,7.97,2,0,5400
West Palm Beach,561,123,no,no,0,159.1,94,27.05,241.6,119,20.54,202.4,120,9.11,1,0,8364
West Palm Beach,561,123,no,no,0,206.9,85,35.17,244.7,78,20.8,221.5,136,9.97,3,0,6591
West Palm Beach,561,123,no,no,0,209.4,49,35.6,237.4,117,20.18,239.2,98,10.76,1,0,5199
West Palm Beach,561,123,no,yes,23,245,88,41.65,265,105,22.53,239.7,108,10.79,2,0,8711
West Palm Beach,561,124,no,no,0,150.3,101,25.55,255.9,112,21.75,136.7,62,6.15,2,0,1466
West Palm Beach,561,124,no,no,0,151,98,25.67,120.6,119,10.25,152.8,81,6.88,2,0,8432
West Palm Beach,561,124,no,no,0,151.1,123,25.69,187.4,104,15.93,255.4,93,11.49,1,0,3068
West Palm Beach,561,124,no,no,0,157.5,70,26.78,130.7,79,11.11,193.4,98,8.7,3,0,7383
West Palm Beach,561,125,no,no,0,233.3,65,39.66,209.8,93,17.83,210.6,109,9.48,1,0,3950
West Palm Beach,561,127,no,no,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,2,0,3285
West Palm Beach,561,127,yes,no,0,143.2,60,24.34,179.5,159,15.26,171.8,122,7.73,4,1,3649
West Palm Beach,561,128,no,no,0,247.3,91,42.04,182.7,60,15.53,143.2,112,6.44,3,0,7461
West Palm Beach,561,128,no,yes,29,179.3,104,30.48,225.9,86,19.2,323,78,14.54,0,0,6441
West Palm Beach,561,128,no,yes,32,222.9,136,37.89,262,80,22.27,191.4,101,8.61,0,0,8368
West Palm Beach,561,130,no,no,0,203.9,63,34.66,191.8,93,16.3,132.5,125,5.96,3,0,3895
West Palm Beach,561,131,no,no,0,112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,0,0,1776
West Palm Beach,561,131,no,no,0,196.1,89,33.34,185.5,87,15.77,250,132,11.25,2,0,5044
West Palm Beach,561,131,no,yes,28,249.6,87,42.43,227.2,138,19.31,239.9,92,10.8,3,0,5012
West Palm Beach,561,133,no,no,0,117.8,100,20.03,199.2,105,16.93,244.1,119,10.98,0,1,4374
West Palm Beach,561,134,no,no,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,1,0,9447
West Palm Beach,561,135,no,no,0,190.9,44,32.45,161.4,109,13.72,231.9,100,10.44,1,0,4492
West Palm Beach,561,136,no,no,0,163.4,83,27.78,249.3,119,21.19,249.7,90,11.24,7,0,7509
West Palm Beach,561,136,no,yes,21,179.4,88,30.5,181.1,97,15.39,320.7,120,14.43,2,0,5261
West Palm Beach,561,136,yes,yes,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,2,0,1389
West Palm Beach,561,137,no,no,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,1,0,1664
West Palm Beach,561,137,no,yes,22,189.6,42,32.23,179,137,15.22,179.6,126,8.08,2,0,3689
West Palm Beach,561,138,no,no,0,146.5,101,24.91,284.5,142,24.18,176,98,7.92,3,0,9171
West Palm Beach,561,138,no,no,0,170.5,87,28.99,118.2,116,10.05,187.9,111,8.46,2,0,6562
West Palm Beach,561,139,no,no,0,221.3,140,37.62,157.8,89,13.41,192.5,89,8.66,1,0,2017
West Palm Beach,561,139,yes,yes,31,203.5,82,34.6,200.3,72,17.03,214,112,9.63,1,1,2240
West Palm Beach,561,141,no,no,0,146.5,121,24.91,169.9,125,14.44,238.8,112,10.75,0,0,6739
West Palm Beach,561,142,no,no,0,145.4,93,24.72,209.1,98,17.77,214,96,9.63,1,0,1151
West Palm Beach,561,142,no,no,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,1,0,4968
West Palm Beach,561,143,no,no,0,155.5,101,26.44,213.4,89,18.14,237.9,61,10.71,1,0,5284
West Palm Beach,561,143,no,no,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,3,0,4989
West Palm Beach,561,144,no,yes,38,105,86,17.85,121.8,123,10.35,221.5,122,9.97,0,0,6053
West Palm Beach,561,145,no,no,,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,1,0,7003
West Palm Beach,561,145,no,no,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,1,1,5820
West Palm Beach,561,148,no,no,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,1,0,4051
West Palm Beach,561,149,no,no,0,166.6,61,28.32,218.8,107,18.6,208.3,131,9.37,7,0,8736
West Palm Beach,561,149,no,yes,18,148.5,106,25.25,114.5,106,9.73,178.3,98,8.02,0,0,1376
West Palm Beach,561,152,no,no,0,101.2,122,17.2,141.6,87,12.04,198.5,124,8.93,2,0,4611
West Palm Beach,561,152,no,no,0,141.5,102,24.06,263,94,22.36,207.1,113,9.32,2,0,1799
West Palm Beach,561,152,no,no,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,1,0,4403
West Palm Beach,561,153,no,no,0,154.6,56,26.28,263,84,22.36,367.7,89,16.55,1,0,3636
West Palm Beach,561,157,no,no,0,152.7,105,25.96,257.5,80,21.89,198.1,93,8.91,1,0,8467
West Palm Beach,561,157,yes,no,0,180.4,123,30.67,194,98,16.49,227.3,88,10.23,0,0,9938
West Palm Beach,561,159,no,no,0,169.8,114,28.87,197.7,105,16.8,193.7,82,8.72,1,0,1164
West Palm Beach,561,159,no,yes,23,153.6,93,26.11,216.9,88,18.44,161.3,91,7.26,-2,0,9825
West Palm Beach,561,160,no,no,0,174.3,105,29.63,171.3,107,14.56,220.8,131,9.94,0,0,8836
West Palm Beach,561,163,no,no,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,4,0,4568
West Palm Beach,561,165,no,no,0,156,88,26.52,276.1,81,23.47,175.9,94,7.92,1,0,5636
West Palm Beach,561,165,no,yes,39,167.4,113,28.46,172.7,94,14.68,192.6,113,8.67,3,0,4814
West Palm Beach,561,166,no,no,0,220.7,106,37.52,177.8,118,15.11,206.1,102,9.27,1,0,1830
West Palm Beach,561,171,no,yes,17,186.9,94,31.77,240,138,20.4,200.9,64,9.04,1,0,8244
West Palm Beach,561,176,no,no,0,201.9,101,34.32,154.7,78,13.15,164.4,79,7.4,1,0,3493
West Palm Beach,561,176,no,no,0,223.2,76,37.94,214.4,131,18.22,154.4,80,6.95,3,0,6621
West Palm Beach,561,177,no,no,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,1,0,9033
West Palm Beach,561,179,no,no,0,219.2,92,37.26,149.4,125,12.7,244.7,104,11.01,0,0,2393
West Palm Beach,561,179,yes,yes,38,220.1,78,37.42,234.3,71,19.92,237.3,85,10.68,4,0,3412
West Palm Beach,561,180,no,yes,33,231.8,78,39.41,232.9,79,19.8,206.9,121,9.31,1,0,4139
West Palm Beach,561,181,no,yes,40,105.2,61,17.88,341.3,79,29.01,165.7,97,7.46,2,0,9592
West Palm Beach,561,182,no,no,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,0,0,7999
West Palm Beach,561,185,no,yes,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,1,0,5699
West Palm Beach,561,190,no,no,0,169.4,102,28.8,253.5,113,21.55,197.1,93,8.87,1,0,5442
West Palm Beach,561,190,no,yes,26,116.7,71,19.84,145.9,88,12.4,175.1,103,7.88,1,0,1315
West Palm Beach,561,190,yes,no,0,111.9,55,19.02,223,124,18.96,243.2,81,10.94,3,0,5753
West Palm Beach,561,200,no,no,0,128.2,87,21.79,133.2,105,11.32,177.6,123,7.99,1,0,2119
West Palm Beach,561,201,no,no,0,212.7,72,36.16,225.2,90,19.14,195.1,99,8.78,1,0,8900
West Palm Beach,561,204,no,no,0,205.2,145,34.88,154.8,95,13.16,191.4,77,8.61,3,0,3077
West Palm Beach,561,205,no,yes,24,175.8,139,29.89,155,98,13.18,180.7,64,8.13,2,0,4039
West Palm Beach,561,215,no,no,0,83.6,148,14.21,120.9,91,10.28,226.6,110,10.2,0,0,9619
West Palm Beach,561,225,no,no,0,182.7,142,31.06,246.5,63,20.95,218,103,9.81,1,0,1213
Daytona Beach,386,3,yes,no,0,161,96,27.37,244.9,82,20.82,180.8,103,8.14,1,0,8012
Daytona Beach,386,7,no,yes,30,221.4,114,37.64,165.8,116,14.09,247,105,11.12,1,0,8299
Daytona Beach,386,17,no,yes,35,198.5,123,33.75,270.6,74,23,209.9,130,9.45,1,0,6709
Daytona Beach,386,19,no,no,0,259.4,116,44.1,269.7,109,22.92,175.3,130,7.89,1,1,5322
Daytona Beach,386,21,no,no,0,244.7,81,41.6,168,117,14.28,281.5,87,12.67,1,0,2274
Daytona Beach,386,21,no,yes,19,132.7,94,22.56,204.6,101,17.39,154.7,78,6.96,3,0,9182
Daytona Beach,386,25,no,no,,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,1,1,4600
Daytona Beach,386,25,no,no,0,134.3,98,22.83,202.3,109,17.2,195.9,100,8.82,2,0,7694
Daytona Beach,386,27,no,no,0,193.8,102,32.95,118.9,104,10.11,135.9,124,6.12,0,0,1419
Daytona Beach,386,30,no,yes,30,217.4,74,36.96,213.8,86,18.17,227.2,104,10.22,0,0,4703
Daytona Beach,386,31,no,no,,166.1,105,28.24,79.3,93,6.74,213.7,98,9.62,1,0,7917
Daytona Beach,386,31,no,no,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,1,0,9044
Daytona Beach,386,32,no,yes,31,232.8,97,39.58,183.5,111,15.6,206.8,111,9.31,0,0,6977
Daytona Beach,386,33,no,no,0,159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,1,0,2743
Daytona Beach,386,36,yes,yes,42,196.8,89,33.46,254.9,122,21.67,138.3,126,6.22,0,1,1069
Daytona Beach,386,40,no,no,0,115.7,105,19.67,127.8,113,10.86,107.5,91,4.84,1,0,2991
Daytona Beach,386,40,yes,no,0,220.8,100,37.54,265.7,106,22.58,212.8,94,9.58,0,0,1900
Daytona Beach,386,41,no,yes,34,194.4,63,33.05,254.9,110,21.67,160.2,115,7.21,2,0,6880
Daytona Beach,386,42,yes,no,0,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,2,0,8002
Daytona Beach,386,45,no,yes,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,1,0,2903
Daytona Beach,386,47,no,yes,27,165,89,28.05,127.3,118,10.82,284.4,95,12.8,2,0,9517
Daytona Beach,386,50,no,no,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,1,0,3114
Daytona Beach,386,51,yes,yes,12,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,2,0,9130
Daytona Beach,386,52,no,no,0,165.5,78,28.14,205.5,89,17.47,213.6,124,9.61,0,0,4831
Daytona Beach,386,52,no,yes,31,142.1,77,24.16,193,97,16.41,253.4,88,11.4,1,0,9289
Daytona Beach,386,54,no,yes,33,161.8,73,27.51,273,58,23.21,153.9,76,6.93,0,0,4064
Daytona Beach,386,54,yes,no,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,2,1,7258
Daytona Beach,386,55,no,no,0,119.7,148,20.35,231.8,96,19.7,222.3,113,10,2,0,9873
Daytona Beach,386,55,no,yes,28,105.3,82,17.9,197.4,109,16.78,187.5,91,8.44,2,0,4551
Daytona Beach,386,55,no,yes,45,130.5,114,22.19,208.4,94,17.71,141.6,114,6.37,4,1,7644
Daytona Beach,386,56,yes,no,0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,1,0,1640
Daytona Beach,386,59,no,no,0,151.8,98,25.81,209.9,92,17.84,266.9,86,12.01,1,0,5801
Daytona Beach,386,59,no,no,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,1,0,9671
Daytona Beach,386,59,yes,yes,31,225,78,38.25,191.3,79,16.26,226.7,79,10.2,1,0,5354
Daytona Beach,386,60,no,no,0,203.2,99,34.54,235.8,131,20.04,224.9,112,10.12,2,0,9339
Daytona Beach,386,60,no,no,0,221.1,106,37.59,178.6,48,15.18,202.7,90,9.12,1,0,6676
Daytona Beach,386,61,no,no,0,267.1,104,45.41,180.4,131,15.33,230.6,106,10.38,1,1,8897
Daytona Beach,386,61,no,yes,33,270.7,53,46.02,200.7,116,17.06,201.7,102,9.08,3,0,5617
Daytona Beach,386,62,no,no,0,128.7,111,21.88,169.5,104,14.41,193.6,97,8.71,1,0,8274
Daytona Beach,386,62,no,no,0,186.8,94,31.76,207.6,92,17.65,195,98,8.78,3,0,1423
Daytona Beach,386,63,no,no,0,211.2,80,35.9,237.7,93,20.2,259.2,58,11.66,0,0,5207
Daytona Beach,386,63,no,yes,29,142.3,107,24.19,118.7,56,10.09,240.1,91,10.8,1,0,7420
Daytona Beach,386,64,no,no,0,154,67,26.18,225.8,118,19.19,265.3,86,11.94,1,0,1237
Daytona Beach,386,64,no,no,0,206.2,76,35.05,232.4,76,19.75,251.6,96,11.32,1,0,1985
Daytona Beach,386,64,no,yes,22,200.4,80,34.07,131.1,84,11.14,230.7,67,10.38,1,0,2748
Daytona Beach,386,64,yes,no,0,146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,3,0,8391
Daytona Beach,386,67,no,no,0,179.8,125,30.57,173.2,86,14.72,272.8,97,12.28,0,0,9717
Daytona Beach,386,67,no,yes,34,161.7,114,27.49,207.6,115,17.65,205.7,114,9.26,0,0,6348
Daytona Beach,386,68,no,no,0,213.9,112,36.36,260.5,100,22.14,233.8,97,10.52,1,1,8916
Daytona Beach,386,68,no,no,0,222.8,99,37.88,175.8,85,14.94,202,111,9.09,3,0,1659
Daytona Beach,386,69,no,no,0,167.5,76,28.48,242.1,92,20.58,101.2,103,4.55,2,0,8377
Daytona Beach,386,70,no,no,0,222.8,114,37.88,215.9,113,18.35,223.5,122,10.06,1,0,9465
Daytona Beach,386,71,no,no,0,258.4,132,43.93,126.8,119,10.78,182.4,87,8.21,4,0,7166
Daytona Beach,386,71,yes,no,0,178.2,113,30.29,167.8,94,14.26,182.1,111,8.19,3,1,8327
Daytona Beach,386,72,no,no,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,1,0,4781
Daytona Beach,386,72,no,no,0,207.8,92,35.33,195.7,110,16.63,184.8,124,8.32,0,0,2641
Daytona Beach,386,73,no,no,0,187.3,118,31.84,239.7,90,20.37,167.5,108,7.54,1,0,1250
Daytona Beach,386,73,no,no,0,217.8,91,37.03,220.6,97,18.75,277.3,89,12.48,1,1,1496
Daytona Beach,386,73,no,yes,31,82.3,105,13.99,256.1,91,21.77,229.6,98,10.33,6,1,2520
Daytona Beach,386,74,no,no,0,172.1,105,29.26,211.7,99,17.99,182.2,105,8.2,1,0,2955
Daytona Beach,386,74,no,no,0,177.4,136,30.16,240.3,104,20.43,237.3,133,10.68,0,0,7979
Daytona Beach,386,74,no,no,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,2,1,2194
Daytona Beach,386,75,no,no,0,117.3,114,19.94,201.1,61,17.09,107.9,82,4.86,1,0,7637
Daytona Beach,386,75,no,no,0,122.8,89,20.88,211.3,104,17.96,261.4,91,11.76,2,0,9826
Daytona Beach,386,75,no,no,0,190.5,91,32.39,178.4,75,15.16,162.4,113,7.31,1,0,8201
Daytona Beach,386,75,no,no,0,209.4,133,35.6,211.5,121,17.98,291.2,123,13.1,1,0,8267
Daytona Beach,386,75,no,no,0,314.6,102,53.48,169.8,86,14.43,285.1,100,12.83,2,1,1191
Daytona Beach,386,75,no,yes,27,117.5,102,19.98,206.8,127,17.58,194.4,114,8.75,3,0,2296
Daytona Beach,386,75,yes,no,0,222.4,78,37.81,327,111,27.8,208,104,9.36,1,1,2372
Daytona Beach,386,76,no,no,0,299.5,125,50.92,226.7,92,19.27,210.7,134,9.48,0,1,6497
Daytona Beach,386,78,no,no,0,108.6,108,18.46,209.9,126,17.84,222.6,117,10.02,1,1,7283
Daytona Beach,386,78,no,no,0,147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,0,0,6259
Daytona Beach,386,78,no,no,0,208.9,119,35.51,252.4,132,21.45,280.2,120,12.61,0,0,7145
Daytona Beach,386,79,no,no,0,261.7,97,44.49,210.6,48,17.9,256.7,83,11.55,3,1,5958
Daytona Beach,386,80,no,no,0,197.5,114,33.58,206.9,119,17.59,163.6,109,7.36,1,0,9355
Daytona Beach,386,80,no,yes,38,236.6,69,40.22,197.5,68,16.79,209.5,102,9.43,2,0,2093
Daytona Beach,386,80,yes,yes,30,184.2,132,31.31,167.5,109,14.24,212.8,114,9.58,0,0,7866
Daytona Beach,386,81,no,no,0,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,0,0,6422
Daytona Beach,386,81,no,no,0,145.4,132,24.72,129.3,91,10.99,186.4,109,8.39,1,0,5783
Daytona Beach,386,81,no,no,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,1,0,6144
Daytona Beach,386,81,no,yes,31,210.4,100,35.77,225.5,97,19.17,168.7,120,7.59,0,0,3658
Daytona Beach,386,82,no,no,0,197.7,101,33.61,127.6,83,10.85,142.1,103,6.39,1,0,5557
Daytona Beach,386,82,no,yes,19,146.5,73,24.91,246.4,65,20.94,199,114,8.96,1,0,3147
Daytona Beach,386,83,no,yes,41,155.9,122,26.5,162.3,107,13.8,127.6,105,5.74,3,0,6999
Daytona Beach,386,84,no,no,0,86,83,14.62,260.7,86,22.16,98.6,109,4.44,1,0,4752
Daytona Beach,386,84,no,no,0,159,80,27.03,167.9,128,14.27,167.6,101,7.54,1,0,2360
Daytona Beach,386,84,no,no,0,216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,1,0,6296
Daytona Beach,386,84,no,no,0,225.9,86,38.4,275.6,105,23.43,201.4,108,9.06,3,1,7144
Daytona Beach,386,84,no,no,0,226.9,144,38.57,201.6,122,17.14,130.2,121,5.86,2,0,5027
Daytona Beach,386,84,no,yes,33,159.1,106,27.05,149.8,101,12.73,213.4,108,9.6,1,0,7253
Daytona Beach,386,85,no,no,0,183.4,111,31.18,168.8,98,14.35,199.7,97,8.99,4,0,2871
Daytona Beach,386,85,no,no,0,236.9,93,40.27,197.7,113,16.8,309.1,78,13.91,2,1,2273
